@relation 'new_2-weka.filters.unsupervised.attribute.Remove-R50,54-58,60-62,82,84-85-weka.filters.unsupervised.attribute.NumericToNominal-R53-weka.filters.unsupervised.attribute.Remove-R73-weka.filters.unsupervised.attribute.Remove-R61-62-weka.filters.unsupervised.attribute.Remove-R67-70-weka.filters.unsupervised.attribute.Remove-R57-weka.filters.unsupervised.attribute.Remove-R1'

@attribute LLE1 numeric
@attribute LLE2 numeric
@attribute LLE3 numeric
@attribute LLE4 numeric
@attribute LLE5 numeric
@attribute LLE6 numeric
@attribute LTSA1 numeric
@attribute LTSA2 numeric
@attribute LTSA3 numeric
@attribute LTSA4 numeric
@attribute LTSA5 numeric
@attribute LTSA6 numeric
@attribute Mod_LLE1 numeric
@attribute Mod_LLE2 numeric
@attribute Mod_LLE3 numeric
@attribute Mod_LLE4 numeric
@attribute Mod_LLE5 numeric
@attribute Mod_LLE6 numeric
@attribute Isomap1 numeric
@attribute Isomap2 numeric
@attribute Isomap3 numeric
@attribute Isomap4 numeric
@attribute Isomap5 numeric
@attribute Isomap6 numeric
@attribute MDS1 numeric
@attribute MDS2 numeric
@attribute MDS3 numeric
@attribute MDS4 numeric
@attribute MDS5 numeric
@attribute MDS6 numeric
@attribute SE1 numeric
@attribute SE2 numeric
@attribute SE3 numeric
@attribute SE4 numeric
@attribute SE5 numeric
@attribute SE6 numeric
@attribute tSNE1 numeric
@attribute tSNE2 numeric
@attribute tSNE3 numeric
@attribute tSNE4 numeric
@attribute tSNE5 numeric
@attribute tSNE6 numeric
@attribute blosum62_val1 numeric
@attribute blosum62_val2 numeric
@attribute blosum62_val3 numeric
@attribute blosum62_val4 numeric
@attribute blosum62_val5 numeric
@attribute blosum62_val6 numeric
@attribute tip_pos numeric
@attribute tip_res {S,D,R,W,F,P,G,Y,H,V,E,I,L,N,A,C,T,Q,K,M}
@attribute protrusion numeric
@attribute local_CA_nom {1,2,3,4,5}
@attribute length numeric
@attribute total_charge numeric
@attribute nr_charged numeric
@attribute Nr_sad numeric
@attribute identity numeric
@attribute similarity numeric
@attribute Hydropathy numeric
@attribute Hydropathy_diff numeric
@attribute Access numeric
@attribute Relacc numeric
@attribute Scacc numeric
@attribute Screlacc numeric
@attribute simlength numeric

@data
0.288672,0.288673,-0.576315,0.288677,0.288677,-0.578384,-0.043107,0.084005,-0.739398,0.279147,0.279147,-0.53715,-0.208644,-0.251437,0.572642,-0.339022,-0.34761,0.574073,0,0,-15.716234,0,0,15.716234,-11.71295,-2.153827,12.011425,4.314016,4.314016,-6.772681,0.078997,-0.179962,0.447947,-0.249428,-0.311906,0.447947,2298.624023,396.953918,1289.718384,-1527.508301,-1527.508301,-467.419067,5.955454,8.838994,-2.96021,12.620521,12.620521,-2.96021,101,D,5.360685,1,9,-2,2,0,0.889,0.852,-0.1,0,263.319,134.992,242.521,148.009,0.094667
-0.355873,0.068322,-0.338991,0.530283,-0.435574,0.531833,-0.342748,0.077195,-0.285784,0.523832,-0.496206,0.52371,-0.321354,-0.030162,-0.299662,0.530274,-0.448235,0.569139,9.668629,-5.469287,2.017603,-9.326748,12.436552,-9.326748,-7.541322,12.441496,-4.398882,6.35285,-13.206992,6.35285,-0.292166,0.239899,-0.214308,0.344433,-0.292166,0.35718,-467.285034,-1424.273071,-2507.311279,1595.163574,459.042328,1595.163574,-2.226782,5.603567,-2.452059,11.973999,-5.333692,11.973999,101,D,4.529813,2,12,-1,1,1,0.417,0.298,-0.05,0,463.367,294.484,357.421,296.628,0.024833
-0.595945,-0.506638,0.301166,0.298344,0.049153,0.453918,0,0,0,0,-1,0,-0.576815,-0.520451,0.516147,0.10151,0.19137,0.288238,-5.883645,-6.385548,7.337623,0.534167,6.802395,-2.404992,-8.59901,-2.664412,3.000864,5.326752,-6.001425,8.937231,-0.32363,-0.292153,0.435614,0.01181,-0.237715,0.379392,-66.183655,223.471542,125.969391,333.734375,31.377363,-176.364273,8.350634,8.286577,10.230258,6.850139,10.40137,5.14472,98,D,10.597649,3,14,-4,6,1,0.357,0.133,-5.46,0.36,599.506,373.128,461.033,370.826,0.0095
-0.288677,-0.288672,-0.288677,-0.288674,0.578274,0.576425,0,0,0,0,0,1,-0.302903,-0.256656,-0.310527,-0.283614,0.577215,0.576486,-0,0,-0,0,14.96663,-14.96663,-11.277103,10.116732,7.324973,3.88049,-5.022547,-5.022547,-0.220721,0.011707,-0.326967,-0.220721,0.46515,0.46515,1090.624512,-650.968018,2091.111572,205.794739,-1701.52832,-1701.52832,-1.275463,0.289421,1.32191,-1.141773,12.631667,12.631667,101,Y,3.695364,1,3,0,0,0,0.333,0.211,-0.14,0,180.728,87.42,166.149,97.72,0.070333
0.392102,-0.437174,0.38978,0.042496,-0.655358,0.268153,0.047516,0.134548,0.047516,-0.987623,-0.044517,0,-0.5415,0.201874,-0.574893,0.211837,0.499271,0.20341,0.155468,-8.143315,0.155468,4.78068,-12.591538,15.643237,4.098172,-9.900924,8.431505,-1.609364,6.915144,-7.934534,-0.247329,0.309217,-0.042685,-0.360581,0.477227,-0.360581,669.532593,408.933075,-32.051395,186.754028,-521.466736,-261.379669,8.947131,10.343032,8.947131,9.345115,10.659861,0.408459,99,Y,6.896152,1,9,1,3,1,0.444,0.283,-2.14,0.51,117.342,65.576,93.959,61.645,0.031444
0.019841,0.524347,-0.462431,-0.46047,0.526313,-0.1476,0.32585,-0.913201,0.142814,0.142814,-0.138181,0,-0.022918,0.488084,-0.509076,-0.509076,0.488666,0.064321,-6.96632,15.427719,1.723651,1.723651,2.820849,-14.729551,-2.619372,-1.090803,-9.312684,3.558459,-5.424137,14.888538,-0.24205,0.480616,-0.045249,-0.226118,0.480616,-0.226118,72.063545,245.78627,153.627686,-88.598793,-180.765198,-7.04999,6.286578,11.514635,11.114223,11.114223,11.514635,-0.318943,101,D,4.766736,3,17,-1,3,0,0.294,0.077,-0.48,0,749.554,511.801,580.727,493.87,0.004529
0.401872,0.173632,-0.570827,-0.568707,0.279353,0.284678,-0,0,-0,-0,-0,1,0.62266,-0.072383,-0.485867,-0.457833,0.401634,-0.008211,-8.673238,16.362192,-3.934224,-3.934224,-8.906215,9.08571,-4.793069,-14.479897,4.085242,4.085242,-1.671894,12.774376,-0.22985,0.495259,-0.132704,-0.22985,-0.132704,0.495259,85.774109,-2656.363525,1136.248535,1136.248535,-1655.861938,-770.982361,3.116706,14.55856,9.623341,9.623341,4.024532,8.035246,98,N,7.627651,1,7,0,0,0,0.571,0.364,0.06,0,358.334,286.911,202.415,145.121,0.052
-0.408441,-0.149023,0.104531,0.493423,-0.547386,0.506897,-0.353039,-0.066582,0.773871,0.304163,-0.294999,0.304163,-0.190055,-0.157936,-0.167751,0.547789,-0.568386,0.536339,5.07056,5.700839,-13.601572,-9.826892,14.158514,-1.501449,8.054798,11.194734,-8.824205,-10.070133,5.356039,-5.711234,0.361918,0.086604,-0.396484,-0.240608,0.401014,-0.293582,1942.378418,-2657.899902,-1536.876831,605.815796,-542.454224,605.815796,3.506832,8.042697,7.057061,12.151589,-0.320162,12.151589,99,Y,5.06982,1,13,0,4,1,0.538,0.405,-1.41,0,400.018,200.213,352.5,207.208,0.031154
-0.150617,-0.510726,0.38412,0.393002,-0.509427,0.393648,-0.212625,-0.506879,0.419069,0.364225,-0.506879,0.364225,-0.150507,-0.510106,0.383265,0.393506,-0.510104,0.393947,-5.047435,-11.634246,11.50301,13.334987,-11.634246,3.477929,3.728924,12.01494,-7.180778,-10.289013,12.01494,-10.289013,0.019338,0.019338,0.40779,0.40779,0.019338,0.40779,3229.466553,-1370.230835,-3634.258301,961.12915,-1370.230835,961.12915,-0.999148,-6.315361,11.760067,11.659688,-6.315361,11.659688,99,Y,9.598265,2,14,-4,4,0,0.571,0.512,-0.51,0,907.789,531.063,760.104,567.214,0.036571
-0.51006,0.334754,-0.500828,0.492506,0.334226,-0.150598,-0.303802,0.212866,-0.303802,0.877552,0,0,0.6012,-0.161992,0.525701,-0.417221,-0.350984,-0.196704,4.150287,-0.540311,-0.439778,-8.735317,-10.193327,15.758447,8.542804,-9.314621,8.542804,2.450543,-8.01414,-2.207392,-0.24528,0.087603,-0.133151,0.4088,0.574963,-0.438321,665.487854,65.348007,1343.843262,-1795.340576,-516.644897,-1116.833862,8.879783,6.445276,8.879783,10.063806,10.301885,0.37587,98,R,5.532651,1,8,1,3,1,0.5,0.333,-4.05,0.71,461.673,278.542,347.443,196.328,0.041625
0.288679,0.28868,0.28867,-0.576486,0.288671,-0.578213,-0.060125,-0.101672,0.017071,0.992554,0.017071,-0.017385,-0.288677,-0.288679,-0.288672,0.577097,-0.288672,0.577603,10.184156,12.946458,-1.217224,-10.348083,-1.217224,-10.348083,-10.506122,-2.730242,8.954166,-5.331351,8.954166,0.659383,-0.250202,-0.279541,-0.036959,0.475695,-0.16861,0.475695,-1766.275757,1596.397583,2680.915771,-474.5224,635.320801,-474.5224,2.173708,-0.340991,1.413407,12.56303,1.413407,12.56303,98,Y,5.763995,2,12,2,2,1,0.583,0.603,-0.45,0,572.345,332.021,470.185,293.09,0.05025
-0.432059,0.040963,-0.062728,0.517417,-0.550434,0.486841,-0.208263,-0.184585,-0.194824,-0.106133,-0.215525,0.909331,-0.377331,-0.088748,-0.152741,0.606355,-0.472658,0.485123,-11.128195,-0.744178,-1.848198,13.383329,-12.900309,13.237551,4.709056,0.0142,10.240539,-13.941507,8.341772,-9.36406,-0.23271,0.019222,-0.189129,0.461085,-0.320592,0.461085,-110.490677,-492.069702,699.330078,1698.762573,-918.073792,273.581512,10.771617,7.671319,8.075691,-3.006366,11.77833,-2.05223,99,L,5.559121,2,14,1,3,2,0.571,0.436,-3.04,0,447.348,244.464,334.48,191.272,0.031143
0.356494,0.441255,0.032357,-0.549019,0.269477,-0.550563,-0.351589,-0.404715,-0.129021,0.564373,-0.243208,0.56416,-0.351438,-0.43256,-0.090107,0.544431,-0.241684,0.571357,11.313786,12.418039,-4.50362,-9.738748,0.249291,-9.738748,-0.99283,6.585411,-11.830586,-5.804409,1.619203,10.423212,0.338739,0.359974,-0.174517,-0.338739,0.174517,-0.359974,-2665.692383,-1548.77771,-558.440491,585.471619,1917.310059,585.471619,1.829017,-0.887291,6.376001,12.29646,1.72617,12.29646,100,L,4.518633,2,11,-1,1,0,0.364,0.185,0.11,0,370.533,212.387,337.067,249.736,0.016818
0.499729,-0.342867,-0.378489,-0.043771,0.608265,-0.342867,0.5565,0,0,0.230501,0.798234,0,0,0,0,0,-1,0,7.377029,-9.21396,1.482028,-2.480887,12.049751,-9.21396,11.591751,2.102729,-7.168957,-5.790275,-2.837977,2.102729,0.43998,-0.212877,-0.212877,0.146078,0.43998,-0.273855,-648.859558,343.536469,-1866.107422,1368.032837,2527.37085,-1866.107422,1.583342,11.508502,11.508502,5.779504,-0.843671,11.508502,99,R,6.802667,1,16,0,4,1,0.812,0.864,-0.58,0,360.304,261.96,196.015,142.367,0.054
-0.392689,-0.142219,-0.215191,-0.377938,0.573799,0.554238,-0.272946,-0.211253,-0.187775,-0.264987,0.058331,0.878631,-0.36142,-0.212494,-0.186689,-0.371281,0.49198,0.639903,-4.413519,-1.669913,-10.817197,-5.237623,9.767912,12.37034,9.326041,6.127806,-4.716391,-0.41042,3.006518,-13.333554,-0.029005,-0.149198,-0.280159,-0.210335,0.468144,0.499642,-335.529602,528.605042,-929.344482,-65.237038,-614.25592,213.497437,9.573979,6.383454,10.305965,9.368786,-0.074143,-0.469594,100,G,5.389346,1,9,-1,1,0,0.333,0.167,-1.7,0,436.617,239.726,371.959,259.724,0.018556
-0.28867,-0.288669,-0.288681,0.576353,-0.288681,0.578346,-0.224893,-0.137313,-0.537272,-0.004756,-0.537272,0.594327,-0.283783,-0.256169,-0.302404,0.576416,-0.311316,0.577256,-0,0,-0,14.866069,-0,-14.866069,11.39782,7.878883,1.973639,-11.61199,1.973639,-11.61199,-0.179962,0.078997,-0.249428,0.447947,-0.311906,0.447947,-1398.69397,-2540.434814,996.939514,-200.615112,2136.833984,-200.615112,4.837724,1.989681,12.173539,-6.191091,12.173539,-6.191091,99,F,6.110628,2,13,-1,3,0,0.462,0.306,-1.23,0,315.185,187.415,270.679,200.266,0.023538
0.301735,-0.437345,0.390115,-0.325641,0.513544,-0.442409,-0.288416,0.407707,-0.377225,0.388964,-0.539021,0.40799,-0.248865,0.42521,-0.354721,0.332118,-0.581507,0.427765,2.812409,-3.43537,11.43666,-10.932632,13.064047,-12.945115,7.330264,-6.95911,4.536313,-10.759558,12.8112,-6.95911,0.252005,0.321186,0.252005,0.321186,0.252005,0.321186,55.244801,-287.722961,554.338318,372.34375,-105.739151,211.356491,0.861118,12.416141,0.987727,12.542037,-1.373359,12.416141,101,N,4.682706,1,5,1,1,1,0.4,0.194,-1.79,0,318.061,155.144,302.932,182.116,0.0388
-0.064759,-0.527401,0.372705,0.260074,0.484806,-0.525424,-0.103315,0.041394,-0.21905,-0.247496,-0.343524,0.87199,-0.08837,0.464135,-0.373142,-0.189773,-0.446799,0.633949,-0.282845,11.299517,-10.413895,-1.658592,-13.477284,14.533098,10.788544,8.430232,-10.848803,2.143745,-9.166518,-1.3472,0.019222,0.461085,-0.23271,-0.189129,-0.320592,0.461085,607.940063,321.081055,67.333229,-719.310425,-432.467926,-178.728546,7.278556,-1.02062,10.832219,9.977901,11.593248,-0.770911,101,D,5.198274,1,7,-1,1,0,0.571,0.463,-0.49,0,274.422,196.843,181.82,143.89,0.066143
0.570486,-0.396031,-0.195811,-0.200517,0.566207,-0.344334,-0.372022,0.118535,0.195239,0.573772,-0.674496,0.158973,-0.48267,0.319946,0.266749,0.244314,-0.660559,0.31222,10.179577,-2.264508,-5.785205,-13.819878,15.876235,-4.186221,3.395036,9.04226,-5.819751,-11.585731,9.02359,-4.055404,0.479544,-0.076695,-0.124796,-0.301804,0.492227,-0.235891,883.712463,1869.286255,2937.943115,-2455.302246,-92.708771,-1127.883545,0.874006,10.734806,12.212401,10.640655,-2.584102,12.66652,99,Q,6.051143,2,14,-1,1,1,0.357,0.186,2.72,0,781.563,440.669,663.625,466.382,0.013286
-0.406107,0.133917,-0.404678,0.513855,0.515122,-0.352109,0,0,0,0,0,1,0.310662,-0.209977,0.307602,-0.488203,-0.471532,0.551448,3.003914,-2.596283,0.256994,-8.082898,-8.832362,16.250636,-8.568599,8.914573,5.336812,1.91376,-4.60118,-2.995367,0.308447,-0.141092,0.308447,-0.308447,-0.308447,0.423276,2944.457764,1845.210205,-1564.996216,-254.875565,-254.875565,870.576904,7.740955,10.802126,7.740955,12.229023,12.229023,-1.28391,99,R,5.395799,1,8,1,5,2,0.875,0.911,-5.09,0,268.347,138.399,219.056,130.389,0.113875
0.326356,0.401065,0.016198,-0.549276,0.356584,-0.550927,0.018582,0.618697,-0.17474,-0.449652,0.431772,-0.444658,-0.243692,-0.496309,0.005444,0.553767,-0.340455,0.521244,0.557168,12.529164,-2.856784,-10.752427,11.275307,-10.752427,11.424521,2.478544,-6.056588,-0.225174,-13.150355,5.529052,0.174517,0.338739,-0.174517,-0.338739,0.359974,-0.359974,-1845.011841,2922.765869,1761.201172,-459.69104,730.518494,-459.69104,5.800299,6.478808,10.336059,10.152267,4.686084,10.152267,101,D,5.744986,1,10,-1,3,0,0.7,0.603,-1.11,0,223.003,125.002,198.001,132.189,0.0603
-0.518394,0.475773,0.009279,-0.520381,0.47776,0.075963,-0.270432,0.605475,0.34718,-0.270432,0.605475,0,0.638919,-0.274801,0.154429,0.638919,-0.274801,0.093203,2.297516,-0.655511,-9.647004,-7.000472,-0.655511,15.66098,4.760244,-4.589406,2.877113,-8.396482,8.225643,-2.877113,0.477227,-0.042685,-0.360581,0.309217,-0.247329,-0.360581,16.33952,49.762867,-57.017666,84.244385,-18.151554,123.181755,9.476722,5.661421,9.524153,9.476722,5.661421,2.664982,101,T,4.649813,2,10,0,2,0,0.5,0.525,-1.39,0,302.937,185.215,227.899,125.09,0.0525
-0.285331,-0.291946,-0.287302,0.565805,-0.289956,0.588729,0.178071,0.285652,0.287807,-0.849062,0.246501,-0.148969,-0.259867,-0.305895,-0.297926,0.561916,-0.290054,0.591825,1.042998,13.946569,1.834499,-13.890951,10.971528,-13.904643,6.794359,-3.183022,11.796125,-12.15717,-5.24858,1.998288,0.019222,-0.320592,-0.189129,0.461085,-0.23271,0.461085,-416.122345,243.055023,-91.599548,-750.768555,-1129.045776,621.383118,7.147576,11.641774,9.746148,-1.359233,10.910508,-2.119399,99,S,8.229101,2,14,0,2,0,0.357,0.368,0.76,0,465.145,366.02,272.753,247.722,0.026286
0.364081,0.453602,-0.544466,-0.541974,0.267414,0.001342,0.386836,0.434326,0.400144,0.400144,0.454518,0.36729,-0.259154,-0.323558,0.57455,0.57455,-0.34458,-0.221808,9.519589,10.561216,-8.885129,-8.885129,1.927152,-4.237698,-2.480618,10.803417,-0.153866,-9.420292,8.477493,-7.226134,0.193706,0.405689,-0.262211,-0.379852,0.300523,-0.169707,-195.282684,-251.011703,-224.195618,-237.39447,-210.628433,-266.38327,3.760952,1.928222,12.038813,12.038813,4.745399,8.626851,102,H,3.912259,1,10,1,1,0,0.7,0.737,1.84,0.38,407.469,249.437,296.118,181.897,0.0737
-0.289753,-0.289028,0.531491,-0.281605,-0.291971,0.620866,-0.113931,-0.385495,-0.456983,0.193728,-0.006736,0.769418,-0.26472,-0.30264,0.530011,-0.30546,-0.278792,0.621602,0.974813,5.055316,-11.609721,5.350311,13.069965,-12.840684,1.735367,12.416244,-5.717546,-2.506558,-12.446031,6.518523,-0.036959,-0.16861,0.475695,-0.279541,-0.250202,0.475695,-115.701973,103.593575,-55.253334,-1.772291,50.103249,163.990692,7.314615,8.155608,-0.727925,9.866081,11.351915,-0.249889,101,D,4.784946,1,12,2,4,1,0.917,0.954,-2.63,0,332.875,192.547,245.071,160.584,0.0795
-0.288675,0.578346,-0.288676,-0.288675,-0.288674,0.576353,0,0,0,0,0,1,-0.312521,0.576211,-0.332582,-0.245938,-0.260709,0.575539,0,-14.866069,-0,-0,-0,14.866069,-3.937982,5.215304,-12.165998,12.053092,-6.379722,5.215304,-0.250202,0.475695,-0.279541,-0.16861,-0.036959,0.475695,94.264923,246.707535,-378.343903,-206.008408,-53.563251,419.037384,4.478946,11.581348,2.230977,5.567164,2.8526,11.581348,97,G,5.511037,2,8,1,1,0,0.625,0.62,1.06,0,274.788,179.444,162.656,101.758,0.0775
-0.443432,0.570565,0.336525,-0.553896,-0.118744,0.208983,0,0,0,0,0,1,0.20718,0.197297,-0.176495,-0.208826,-0.658889,0.639732,-0.146805,3.207953,-0.635574,-6.8645,-10.80227,15.241196,-9.48598,-6.146242,8.664008,2.545796,7.9005,-3.478082,0.128121,0.302216,-0.120445,-0.254619,-0.496353,0.5695,-541.272766,-1027.051758,415.539246,-70.21627,-1576.188965,964.614197,8.486713,4.073048,6.630926,8.58029,11.16837,-0.91676,99,R,7.067035,1,9,0,2,2,0.444,0.311,-1.77,0,405.66,222.899,405.66,283.612,0.034556
0.364366,-0.121171,-0.515459,-0.512669,0.481817,0.303117,0.129805,0.026247,-0.450917,-0.450917,0.740301,-0.166622,0.089399,0.405958,-0.587943,-0.533572,0.293156,0.333001,-8.990075,18.221911,-0.713832,-0.713832,-13.341064,5.536892,-3.92949,16.470604,-9.63829,-9.63829,5.202447,1.533018,-0.168214,0.640739,-0.009578,-0.258946,-0.258946,0.449508,59.54533,-434.956665,310.592773,-183.904327,-718.763611,594.393616,5.024291,8.946234,12.246494,12.246494,7.487113,2.808702,101,D,6.436268,1,5,-1,1,0,0.6,0.424,0.51,0.07,181.645,134.886,93.081,79.643,0.0848
-0.327757,0.570658,-0.326797,0.572262,-0.162348,-0.326018,-0.269718,0.083258,-0.269718,-0.796451,-0.339477,0.313039,0.297375,-0.570574,0.302313,-0.571978,0.171154,0.371709,3.381684,-7.783299,0.079479,-7.783299,-1.009976,13.115411,-1.028401,-8.576825,2.728075,8.576825,-3.761226,2.061553,-0.220721,0.46515,-0.220721,0.46515,0.011707,-0.326967,146.596939,1190.086182,-704.515259,1190.086182,-1583.53064,-2577.400391,8.874861,11.22104,8.874861,11.22104,8.690601,7.927861,101,K,5.948935,2,12,-2,6,1,0.25,0.013,-4.54,0.38,396.258,226.654,337.09,245.886,0.001083
0.290696,-0.481139,-0.244928,0.375887,0.520125,-0.460641,-0.243754,0.831967,0.054971,-0.299545,-0.391617,0.047977,-0.313132,0.482102,0.289122,-0.255715,-0.601222,0.398845,8.443877,-15.787009,-1.908853,3.274961,16.043213,-10.06619,-8.637089,-1.004748,3.823017,13.147782,-14.674067,7.345105,-0.214308,0.35718,0.239899,-0.292166,-0.292166,0.344433,-176.699402,38.435032,271.088501,147.641907,-67.489906,-300.146149,2.025106,16.48596,7.120236,4.731097,-1.030814,10.645275,99,R,5.280273,2,12,1,3,1,0.5,0.368,-0.58,0,266.201,175.984,197.94,147.102,0.030667
0.288672,0.288677,0.288672,-0.576306,0.288677,-0.578393,-0.274017,-0.558041,-0.38605,-0.242855,-0.558041,0.306727,-0.239167,-0.320163,-0.267594,0.575354,-0.324777,0.576347,0,0,-0,-15.198684,-0,15.198684,-2.192461,4.314016,-6.435572,11.312422,4.314016,-11.312422,0.078997,-0.249428,-0.179962,0.447947,-0.311906,0.447947,1935.496826,-500.459106,-2574.340332,624.829346,-1474.876587,624.829346,6.368592,12.589808,9.326148,-0.383405,12.589808,-0.383405,99,Y,4.92991,1,24,-3,5,1,0.833,0.893,-3.09,0,416.2,236.555,306.063,220.213,0.037208
-0.301031,-0.321168,0.593374,0.507962,-0.037915,-0.441222,0.056816,0.075155,-0.651719,-0.156238,-0.057922,0.733908,0.204171,0.339184,-0.59485,-0.490516,0.045254,0.496757,-1.967328,-9.276065,14.116685,10.757762,0.129249,-13.760303,-1.50406,11.750934,-6.396392,6.571295,2.929371,-13.351148,-0.220721,-0.220721,0.46515,0.46515,0.011707,-0.326967,44.05471,-39.832767,95.194351,-133.693115,1.368668,-82.525642,6.43793,10.019338,7.708966,7.608481,6.2025,6.099581,98,P,6.23442,2,8,-1,1,0,0.5,0.36,1.74,0.7,243.824,139.56,202.502,140.143,0.045
-0.092604,-0.526142,0.469337,0.204211,-0.502331,0.44753,0,0,0,0,0,1,-0.021614,-0.472457,0.374597,0.039658,-0.521891,0.601707,-0.251186,-9.239301,3.860868,-0.198545,-10.317495,16.145658,-10.047707,-6.778531,-1.916829,5.382453,10.942358,2.418257,-0.060561,-0.400239,0.309319,0.161548,-0.383724,0.424185,-162.303818,-9.272522,-108.095589,-222.77832,-60.039368,52.84256,7.705586,10.921195,3.391687,6.334664,11.800408,-2.809233,101,D,5.293013,3,15,-3,5,0,0.333,0.115,-1.73,0.07,544.752,321.692,520.533,399.051,0.007667
0.288677,0.288677,-0.578213,-0.576486,0.288673,0.288673,-0.00061,-0.000414,0,1,0.00006,0.00006,0.288677,0.288676,-0.577603,-0.577097,0.288674,0.288674,9.578424,9.156506,-8.444292,-8.444292,-0.923173,-0.923173,-9.313288,-6.473339,8.442956,8.442956,-0.549643,-0.549643,-0.279541,-0.250202,0.475695,0.475695,-0.036959,-0.16861,629.943481,-3618.366455,2663.419189,2663.419189,-1343.827637,-1343.827637,7.675357,8.188922,10.829473,10.829473,10.607551,10.607551,98,V,8.784532,2,6,1,1,1,0.5,0.273,-1.04,0.62,199.579,145.409,151.17,134.951,0.0455
-0.363389,0.125022,-0.303905,0.510822,-0.483537,0.514987,-0.243769,0.293672,-0.338518,0.44353,-0.592735,0.43782,-0.28576,0.092953,-0.275345,0.505146,-0.556098,0.519104,-2.321516,8.35576,-11.099816,13.328077,-11.981526,3.719021,4.092154,-4.119394,8.401935,-11.092541,13.810388,-11.092541,0.40518,0.049958,0.40518,0.049958,0.40518,0.049958,-1443.895996,-545.97937,323.439545,1389.616699,-2458.923096,1389.616699,-1.925492,8.456448,-0.450542,11.936253,-4.859147,11.936253,100,G,7.424112,2,15,2,4,1,0.267,0.056,-5.16,0,506.913,256.322,435.512,254.746,0.003733
-0.38294,0.556543,-0.430659,-0.127683,-0.173578,0.558317,-0.100893,-0.060227,-0.103351,0.171682,0.970778,-0.060227,0,0,0,0,1,0,6.019188,17.80988,4.838682,-9.562712,-15.079689,-4.025349,-10.942171,-5.994734,0.229792,-2.382721,15.251141,3.838693,-0.095868,-0.258949,0.011029,0.451406,0.478754,-0.321547,21.420073,-97.56749,-332.038696,-213.007401,155.978668,-466.559052,10.771638,10.735606,10.687001,1.282452,-3.258192,10.735606,101,D,5.182229,2,15,0,2,1,0.4,0.311,-1.46,0,465.766,322.564,308.097,228.126,0.020733
-0.318081,-0.384457,0.371953,0.415374,-0.509587,0.424799,-0.004005,-0.004005,-0.004005,0.99996,-0.004005,-0.004005,-0.369519,-0.216527,0.392568,0.393781,-0.59378,0.393477,3.298367,-9.161041,-12.072131,13.21704,-8.499275,13.21704,6.926911,-1.411109,-8.753955,8.753955,3.238153,-8.753955,-0.214615,-0.214615,0.347285,0.347285,-0.214615,0.347285,-775.665833,-2888.163574,1704.0896,370.370117,-1768.202637,370.370117,1.398281,1.42771,12.631089,12.631089,-2.227458,12.631089,98,G,5.246173,1,9,-1,1,0,0.667,0.519,0.42,0,210.758,113.99,181.696,104.115,0.057667
0.025004,0.526954,-0.454825,-0.452874,0.52891,-0.173169,0.32585,-0.913201,0.142814,0.142814,-0.138181,0,-0.018614,0.4931,-0.505449,-0.505449,0.493683,0.042729,-7.513544,15.726231,1.632498,1.632498,1.709946,-13.187628,6.866447,-9.507311,-0.533592,9.122991,-9.507311,3.558775,-0.24205,0.480616,-0.045249,-0.226118,0.480616,-0.226118,-3237.460205,2842.735596,542.74939,542.74939,2842.735596,-1401.907959,6.306401,11.471225,11.152377,11.152377,11.471225,0.557909,99,R,5.795085,1,16,-1,5,3,0.625,0.551,-2.14,0,882.294,455.56,828.957,528.507,0.034438
0.585079,0.507684,-0.144867,-0.272709,-0.141834,-0.533353,0.882563,-0.377147,0.195026,0.052644,0.195026,0,0.577967,0.522044,-0.180347,-0.406417,-0.077719,-0.435528,-9.185015,-8.050172,-0.680892,3.073247,-0.680892,15.523723,-3.499316,-6.787887,-7.248783,10.394125,-1.572625,8.714487,0.799793,-0.323662,0,0.187578,-0,-0.340047,-494.383728,212.376862,-8.698666,698.06958,440.352142,-236.675644,7.553866,10.439073,7.373053,10.380362,7.373053,-0.793559,101,S,6.81958,1,7,0,0,0,0.429,0.351,0.36,0,163.806,102.422,143.673,112.56,0.050143
-0.253604,-0.447638,0.12881,-0.446624,0.50883,0.510227,-0.233018,-0.136307,0.383767,-0.136307,0.616955,0.616955,0.059137,-0.537904,0.156587,-0.549695,0.449975,0.4219,-5.062428,-10.208838,3.080273,-10.208838,11.199916,11.199916,9.22442,11.431654,-12.315757,6.836971,-7.588644,-7.588644,-0.142457,-0.142457,0.382587,-0.142457,0.382587,0.382587,1246.906738,2236.948975,371.184692,-476.739075,-1516.358276,-1516.358276,-6.337533,-8.967189,3.067086,-8.967189,10.213208,10.213208,99,G,10.070653,1,11,-2,4,1,0.455,0.261,-2.93,0.7,413.363,285.921,280.258,215.35,0.023727
-0.455004,0.521741,-0.27062,0.078829,0.528085,-0.403032,0,0,0,0,0,1,-0.370348,0.466049,-0.196742,0.182156,0.493513,-0.574628,3.544366,-8.067615,0.131103,-2.611617,-9.146074,16.149836,2.249739,-8.452567,3.990496,-3.558068,-8.452567,14.222966,0.308447,-0.308447,0.308447,-0.141092,-0.308447,0.423276,-79.904617,-126.173286,-94.285301,-64.967278,-109.133347,-48.269627,7.068106,12.512619,7.662247,10.575799,12.512619,-1.276271,98,A,6.403303,1,7,-2,2,0,0.429,0.167,-1.72,0.52,199.934,129.106,193.317,165.01,0.023857
